tanggal;pm10;so2;co;o3;no2;max;critical;categori
03/11/2017;51.0;21.0;19.0;105.0;8.0;105.0;O3;TIDAK SEHAT
04/11/2017;55.0;21.0;20.0;87.0;5.0;87.0;O3;SEDANG
05/11/2017;64.0;20.0;27.0;57.0;9.0;64.0;PM10;SEDANG
06/11/2017;32.0;17.0;16.0;49.0;3.0;49.0;O3;BAIK
07/11/2017;37.0;17.0;19.0;12.0;3.0;37.0;PM10;BAIK
08/11/2017;53.0;19.0;27.0;43.0;5.0;53.0;PM10;SEDANG
09/11/2017;52.0;19.0;21.0;56.0;4.0;56.0;O3;SEDANG
10/11/2017;50.0;19.0;28.0;101.0;5.0;101.0;O3;TIDAK SEHAT
11/11/2017;56.0;20.0;24.0;150.0;5.0;150.0;O3;TIDAK SEHAT
12/11/2017;44.0;18.0;18.0;81.0;3.0;81.0;O3;SEDANG
13/11/2017;28.0;18.0;21.0;60.0;4.0;60.0;O3;SEDANG
14/11/2017;52.0;19.0;27.0;71.0;5.0;71.0;O3;SEDANG
15/11/2017;48.0;19.0;22.0;102.0;5.0;102.0;O3;TIDAK SEHAT
16/11/2017;54.0;26.0;27.0;125.0;6.0;125.0;O3;TIDAK SEHAT
17/11/2017;;;32.0;;;32.0;CO;BAIK
18/11/2017;59.0;22.0;27.0;80.0;5.0;80.0;O3;SEDANG
19/11/2017;46.0;20.0;22.0;79.0;9.0;79.0;O3;SEDANG
20/11/2017;48.0;21.0;20.0;128.0;5.0;128.0;O3;TIDAK SEHAT
21/11/2017;30.0;20.0;19.0;141.0;5.0;141.0;O3;TIDAK SEHAT
22/11/2017;;;;;;0.0;;TIDAK ADA DATA
23/11/2017;;;;;;0.0;;TIDAK ADA DATA
24/11/2017;40.0;19.0;17.0;18.0;2.0;40.0;PM10;BAIK
25/11/2017;27.0;19.0;18.0;20.0;2.0;27.0;PM10;BAIK
26/11/2017;28.0;20.0;15.0;18.0;2.0;28.0;PM10;BAIK
27/11/2017;20.0;18.0;16.0;19.0;2.0;20.0;PM10;BAIK
28/11/2017;19.0;18.0;16.0;21.0;2.0;21.0;O3;BAIK
29/11/2017;23.0;19.0;16.0;28.0;3.0;28.0;O3;BAIK
30/11/2017;29.0;21.0;23.0;18.0;4.0;29.0;PM10;BAIK
01/12/2017;27.0;21.0;21.0;19.0;3.0;27.0;PM10;BAIK
02/12/2017;39.0;20.0;18.0;20.0;3.0;39.0;PM10;BAIK
03/12/2017;33.0;19.0;17.0;27.0;3.0;33.0;PM10;BAIK
04/12/2017;27.0;20.0;15.0;25.0;2.0;27.0;PM10;BAIK
05/12/2017;30.0;19.0;18.0;29.0;4.0;30.0;PM10;BAIK
06/12/2017;28.0;20.0;19.0;78.0;6.0;78.0;O3;SEDANG
07/12/2017;35.0;22.0;19.0;40.0;4.0;40.0;O3;BAIK
08/12/2017;;;;;;0.0;;TIDAK ADA DATA
09/12/2017;;;;;;0.0;;TIDAK ADA DATA
10/12/2017;;;;;;0.0;;TIDAK ADA DATA
11/12/2017;25.0;20.0;17.0;16.0;2.0;25.0;PM10;BAIK
12/12/2017;24.0;20.0;25.0;21.0;2.0;25.0;CO;BAIK
13/12/2017;27.0;19.0;24.0;16.0;1.0;27.0;PM10;BAIK
14/12/2017;10.0;20.0;20.0;31.0;4.0;31.0;O3;BAIK
15/12/2017;;;;;;0.0;;TIDAK ADA DATA
16/12/2017;51.0;23.0;22.0;18.0;2.0;51.0;PM10;SEDANG
17/12/2017;33.0;20.0;18.0;29.0;2.0;33.0;PM10;BAIK
18/12/2017;17.0;23.0;17.0;25.0;2.0;25.0;O3;BAIK
19/12/2017;27.0;21.0;19.0;31.0;4.0;31.0;O3;BAIK
20/12/2017;33.0;21.0;18.0;30.0;3.0;33.0;PM10;BAIK
21/12/2017;30.0;21.0;22.0;28.0;3.0;30.0;PM10;BAIK
22/12/2017;28.0;20.0;26.0;25.0;3.0;28.0;PM10;BAIK
23/12/2017;34.0;21.0;21.0;35.0;3.0;35.0;O3;BAIK
24/12/2017;24.0;21.0;18.0;34.0;2.0;34.0;O3;BAIK
25/12/2017;20.0;19.0;14.0;22.0;2.0;22.0;O3;BAIK
26/12/2017;16.0;20.0;14.0;33.0;2.0;33.0;O3;BAIK
27/12/2017;22.0;21.0;15.0;27.0;3.0;27.0;O3;BAIK
28/12/2017;31.0;23.0;17.0;35.0;3.0;35.0;O3;BAIK
29/12/2017;35.0;24.0;21.0;45.0;4.0;45.0;O3;BAIK
30/12/2017;49.0;23.0;18.0;54.0;3.0;54.0;O3;SEDANG
31/12/2017;38.0;23.0;21.0;30.0;4.0;38.0;PM10;BAIK
01/01/2018;35.0;20.0;22.0;27.0;2.0;35.0;PM10;BAIK
02/01/2018;14.0;18.0;12.0;17.0;1.0;18.0;SO2;BAIK
03/01/2018;;;;;;;;TIDAK ADA DATA
04/01/2018;24.0;21.0;20.0;19.0;2.0;24.0;PM10;BAIK
05/01/2018;23.0;19.0;17.0;21.0;2.0;23.0;PM10;BAIK
06/01/2018;18.0;19.0;14.0;24.0;2.0;24.0;O3;BAIK
07/01/2018;21.0;20.0;14.0;27.0;2.0;27.0;O3;BAIK
08/01/2018;48.0;27.0;19.0;44.0;3.0;48.0;PM10;BAIK
09/01/2018;24.0;23.0;16.0;29.0;2.0;29.0;O3;BAIK
10/01/2018;28.0;23.0;16.0;44.0;3.0;44.0;O3;BAIK
11/01/2018;40.0;30.0;18.0;36.0;4.0;40.0;PM10;BAIK
12/01/2018;35.0;22.0;18.0;38.0;4.0;38.0;O3;BAIK
13/01/2018;39.0;23.0;17.0;50.0;4.0;50.0;O3;BAIK
14/01/2018;31.0;23.0;17.0;38.0;4.0;38.0;O3;BAIK
15/01/2018;30.0;21.0;19.0;33.0;3.0;33.0;O3;BAIK
16/01/2018;24.0;23.0;19.0;29.0;3.0;29.0;O3;BAIK
17/01/2018;35.0;23.0;19.0;34.0;4.0;35.0;PM10;BAIK
18/01/2018;41.0;22.0;22.0;23.0;5.0;41.0;PM10;BAIK
19/01/2018;46.0;22.0;27.0;20.0;5.0;46.0;PM10;BAIK
20/01/2018;27.0;20.0;18.0;23.0;2.0;27.0;PM10;BAIK
21/01/2018;25.0;20.0;17.0;25.0;2.0;25.0;PM10;BAIK
22/01/2018;17.0;20.0;17.0;18.0;2.0;20.0;SO2;BAIK
23/01/2018;28.0;21.0;17.0;34.0;3.0;34.0;O3;BAIK
24/01/2018;33.0;23.0;20.0;39.0;3.0;39.0;O3;BAIK
25/01/2018;26.0;20.0;19.0;19.0;3.0;26.0;PM10;BAIK
26/01/2018;21.0;20.0;19.0;25.0;3.0;25.0;O3;BAIK
27/01/2018;27.0;21.0;19.0;37.0;3.0;37.0;O3;BAIK
28/01/2018;32.0;22.0;17.0;23.0;4.0;32.0;PM10;BAIK
29/01/2018;22.0;20.0;17.0;19.0;2.0;22.0;PM10;BAIK
30/01/2018;27.0;21.0;20.0;23.0;3.0;27.0;PM10;BAIK
31/01/2018;28.0;21.0;20.0;27.0;3.0;28.0;PM10;BAIK
01/02/2018;44.0;21.0;19.0;31.0;3.0;44.0;PM10;BAIK
02/02/2018;46.0;23.0;26.0;30.0;4.0;46.0;PM10;BAIK
03/02/2018;18.0;21.0;19.0;27.0;3.0;27.0;O3;BAIK
04/02/2018;22.0;20.0;16.0;27.0;2.0;27.0;O3;BAIK
05/02/2018;31.0;19.0;19.0;27.0;3.0;31.0;PM10;BAIK
06/02/2018;24.0;21.0;35.0;31.0;5.0;35.0;CO;BAIK
07/02/2018;;;;;;;;TIDAK ADA DATA
08/02/2018;;;;;;;;TIDAK ADA DATA
09/02/2018;28.0;23.0;38.0;29.0;3.0;38.0;CO;BAIK
10/02/2018;13.0;24.0;26.0;;4.0;26.0;CO;BAIK
11/02/2018;24.0;25.0;19.0;30.0;3.0;30.0;O3;BAIK
12/02/2018;15.0;20.0;21.0;43.0;3.0;43.0;O3;BAIK
13/02/2018;41.0;21.0;22.0;40.0;5.0;41.0;PM10;BAIK
14/02/2018;37.0;21.0;25.0;36.0;6.0;37.0;PM10;BAIK
15/02/2018;21.0;22.0;32.0;25.0;5.0;32.0;CO;BAIK
16/02/2018;20.0;22.0;23.0;42.0;3.0;42.0;O3;BAIK
17/02/2018;13.0;22.0;17.0;24.0;3.0;24.0;O3;BAIK
18/02/2018;29.0;22.0;19.0;40.0;3.0;40.0;O3;BAIK
19/02/2018;19.0;21.0;20.0;34.0;3.0;34.0;O3;BAIK
20/02/2018;24.0;28.0;22.0;29.0;4.0;29.0;O3;BAIK
21/02/2018;37.0;21.0;19.0;29.0;3.0;37.0;PM10;BAIK
22/02/2018;27.0;23.0;28.0;18.0;4.0;28.0;CO;BAIK
23/02/2018;49.0;25.0;29.0;25.0;4.0;49.0;PM10;BAIK
24/02/2018;32.0;22.0;19.0;39.0;3.0;39.0;O3;BAIK
25/02/2018;23.0;20.0;16.0;42.0;2.0;42.0;O3;BAIK
26/02/2018;36.0;22.0;22.0;41.0;4.0;41.0;O3;BAIK
27/02/2018;44.0;22.0;26.0;30.0;4.0;44.0;PM10;BAIK
28/02/2018;48.0;21.0;26.0;21.0;3.0;48.0;PM10;BAIK
01/03/2018;52.0;22.0;24.0;66.0;4.0;66.0;O3;SEDANG
02/03/2018;48.0;21.0;23.0;82.0;4.0;82.0;O3;SEDANG
03/03/2018;57.0;23.0;19.0;51.0;3.0;57.0;PM10;SEDANG
04/03/2018;42.0;22.0;29.0;130.0;5.0;130.0;O3;TIDAK SEHAT
05/03/2018;37.0;20.0;20.0;37.0;3.0;37.0;PM10;BAIK
06/03/2018;51.0;28.0;20.0;30.0;4.0;51.0;PM10;SEDANG
07/03/2018;47.0;23.0;24.0;27.0;4.0;47.0;PM10;BAIK
08/03/2018;49.0;22.0;26.0;50.0;4.0;50.0;O3;BAIK
09/03/2018;57.0;26.0;29.0;42.0;5.0;57.0;PM10;SEDANG
10/03/2018;49.0;24.0;27.0;23.0;3.0;49.0;PM10;BAIK
11/03/2018;36.0;25.0;18.0;32.0;2.0;36.0;PM10;BAIK
12/03/2018;36.0;24.0;20.0;24.0;3.0;36.0;PM10;BAIK
13/03/2018;49.0;23.0;20.0;23.0;2.0;49.0;PM10;BAIK
14/03/2018;52.0;22.0;20.0;36.0;3.0;52.0;PM10;SEDANG
15/03/2018;54.0;28.0;24.0;59.0;5.0;59.0;O3;SEDANG
16/03/2018;52.0;28.0;20.0;72.0;7.0;72.0;O3;SEDANG
17/03/2018;62.0;26.0;24.0;56.0;6.0;62.0;PM10;SEDANG
18/03/2018;68.0;24.0;46.0;91.0;4.0;91.0;O3;SEDANG
19/03/2018;42.0;25.0;21.0;68.0;4.0;68.0;O3;SEDANG
20/03/2018;44.0;24.0;23.0;133.0;6.0;133.0;O3;TIDAK SEHAT
21/03/2018;47.0;24.0;27.0;67.0;4.0;67.0;O3;SEDANG
22/03/2018;30.0;23.0;18.0;33.0;3.0;33.0;O3;BAIK
23/03/2018;67.0;24.0;37.0;53.0;7.0;67.0;PM10;SEDANG
24/03/2018;66.0;27.0;23.0;28.0;4.0;66.0;PM10;SEDANG
25/03/2018;26.0;21.0;16.0;40.0;3.0;40.0;O3;BAIK
26/03/2018;48.0;22.0;24.0;40.0;4.0;48.0;PM10;BAIK
27/03/2018;25.0;24.0;20.0;91.0;1.0;91.0;O3;SEDANG
28/03/2018;52.0;24.0;31.0;87.0;4.0;87.0;O3;SEDANG
29/03/2018;31.0;23.0;26.0;24.0;5.0;31.0;PM10;BAIK
30/03/2018;22.0;23.0;31.0;28.0;2.0;31.0;CO;BAIK
31/03/2018;14.0;22.0;15.0;21.0;1.0;22.0;SO2;BAIK
01/04/2018;25.0;22.0;17.0;22.0;1.0;25.0;PM10;BAIK
02/04/2018;39.0;22.0;18.0;24.0;2.0;39.0;PM10;BAIK
03/04/2018;45.0;22.0;27.0;23.0;2.0;45.0;PM10;BAIK
04/04/2018;18.0;22.0;20.0;29.0;3.0;29.0;O3;BAIK
05/04/2018;8.0;24.0;25.0;16.0;4.0;25.0;CO;BAIK
06/04/2018;8.0;22.0;21.0;7.0;4.0;22.0;SO2;BAIK
07/04/2018;8.0;23.0;21.0;6.0;4.0;23.0;SO2;BAIK
08/04/2018;6.0;22.0;16.0;4.0;1.0;22.0;SO2;BAIK
09/04/2018;11.0;22.0;20.0;10.0;3.0;22.0;SO2;BAIK
10/04/2018;10.0;22.0;19.0;5.0;2.0;22.0;SO2;BAIK
11/04/2018;50.0;22.0;20.0;25.0;2.0;50.0;PM10;BAIK
12/04/2018;33.0;22.0;16.0;19.0;2.0;33.0;PM10;BAIK
13/04/2018;33.0;22.0;16.0;29.0;2.0;33.0;PM10;BAIK
14/04/2018;27.0;22.0;21.0;15.0;3.0;27.0;PM10;BAIK
15/04/2018;53.0;22.0;23.0;44.0;2.0;53.0;PM10;SEDANG
16/04/2018;56.0;23.0;25.0;22.0;7.0;56.0;PM10;SEDANG
17/04/2018;46.0;22.0;20.0;30.0;5.0;46.0;PM10;BAIK
18/04/2018;63.0;23.0;25.0;41.0;6.0;63.0;PM10;SEDANG
19/04/2018;72.0;22.0;29.0;21.0;5.0;72.0;PM10;SEDANG
20/04/2018;59.0;22.0;30.0;15.0;3.0;59.0;PM10;SEDANG
21/04/2018;64.0;23.0;34.0;24.0;6.0;64.0;PM10;SEDANG
22/04/2018;58.0;22.0;25.0;29.0;4.0;58.0;PM10;SEDANG
23/04/2018;49.0;22.0;27.0;;2.0;49.0;PM10;BAIK
24/04/2018;61.0;22.0;33.0;;3.0;61.0;PM10;SEDANG
25/04/2018;69.0;22.0;35.0;;2.0;69.0;PM10;SEDANG
26/04/2018;71.0;23.0;32.0;;3.0;71.0;PM10;SEDANG
27/04/2018;50.0;22.0;22.0;;2.0;50.0;PM10;BAIK
28/04/2018;53.0;22.0;23.0;;3.0;53.0;PM10;SEDANG
29/04/2018;51.0;22.0;26.0;;5.0;51.0;PM10;SEDANG
30/04/2018;54.0;23.0;22.0;;4.0;54.0;PM10;SEDANG
01/05/2018;62.0;24.0;19.0;;9.0;62.0;PM10;SEDANG
02/05/2018;62.0;23.0;22.0;;6.0;62.0;PM10;SEDANG
03/05/2018;70.0;23.0;22.0;;4.0;70.0;PM10;SEDANG
04/05/2018;78.0;23.0;31.0;;4.0;78.0;PM10;SEDANG
05/05/2018;61.0;23.0;23.0;;3.0;61.0;PM10;SEDANG
06/05/2018;48.0;23.0;17.0;;3.0;48.0;PM10;BAIK
07/05/2018;50.0;24.0;17.0;;2.0;50.0;PM10;BAIK
08/05/2018;51.0;25.0;21.0;;4.0;51.0;PM10;SEDANG
09/05/2018;;24.0;20.0;;3.0;24.0;SO2;BAIK
10/05/2018;55.0;2.0;18.0;36.0;3.0;55.0;PM10;SEDANG
11/05/2018;49.0;1.0;16.0;33.0;3.0;49.0;PM10;BAIK
12/05/2018;62.0;17.0;19.0;;3.0;62.0;PM10;SEDANG
13/05/2018;43.0;16.0;22.0;59.0;3.0;59.0;O3;SEDANG
14/05/2018;64.0;14.0;20.0;74.0;4.0;74.0;O3;SEDANG
15/05/2018;63.0;14.0;24.0;80.0;4.0;80.0;O3;SEDANG
16/05/2018;47.0;13.0;23.0;55.0;3.0;55.0;O3;SEDANG
17/05/2018;51.0;14.0;19.0;30.0;4.0;51.0;PM10;SEDANG
18/05/2018;42.0;13.0;11.0;27.0;2.0;42.0;PM10;BAIK
19/05/2018;40.0;14.0;11.0;42.0;4.0;42.0;O3;BAIK
20/05/2018;39.0;14.0;19.0;38.0;3.0;39.0;PM10;BAIK
21/05/2018;29.0;14.0;17.0;50.0;4.0;50.0;O3;BAIK
22/05/2018;40.0;14.0;14.0;34.0;4.0;40.0;PM10;BAIK
23/05/2018;35.0;17.0;12.0;42.0;;42.0;O3;BAIK
24/05/2018;19.0;17.0;;34.0;;34.0;O3;BAIK
25/05/2018;55.0;18.0;;22.0;5.0;55.0;PM10;SEDANG
26/05/2018;6.0;17.0;24.0;16.0;6.0;24.0;CO;BAIK
27/05/2018;;;;;;0.0;;TIDAK ADA DATA
28/05/2018;;;;;;0.0;;TIDAK ADA DATA
29/05/2018;55.0;13.0;18.0;28.0;7.0;55.0;PM10;SEDANG
30/05/2018;67.0;12.0;18.0;45.0;9.0;67.0;PM10;SEDANG
31/05/2018;43.0;13.0;17.0;35.0;8.0;43.0;PM10;BAIK
01/06/2018;25.0;12.0;18.0;16.0;8.0;25.0;PM10;BAIK
02/06/2018;62.0;12.0;13.0;14.0;9.0;62.0;PM10;SEDANG
03/06/2018;50.0;12.0;14.0;26.0;5.0;50.0;PM10;BAIK
04/06/2018;34.0;11.0;11.0;24.0;3.0;34.0;PM10;BAIK
05/06/2018;56.0;12.0;12.0;23.0;6.0;56.0;PM10;SEDANG
06/06/2018;51.0;12.0;12.0;38.0;7.0;51.0;PM10;SEDANG
07/06/2018;66.0;11.0;13.0;36.0;6.0;66.0;PM10;SEDANG
08/06/2018;57.0;11.0;14.0;28.0;4.0;57.0;PM10;SEDANG
09/06/2018;64.0;12.0;27.0;36.0;4.0;64.0;PM10;SEDANG
10/06/2018;54.0;13.0;18.0;45.0;;54.0;PM10;SEDANG
11/06/2018;56.0;11.0;14.0;35.0;;56.0;PM10;SEDANG
12/06/2018;65.0;9.0;11.0;50.0;2.0;65.0;PM10;SEDANG
13/06/2018;53.0;9.0;18.0;;3.0;53.0;PM10;SEDANG
14/06/2018;26.0;8.0;12.0;44.0;2.0;44.0;O3;BAIK
15/06/2018;53.0;8.0;12.0;38.0;2.0;53.0;PM10;SEDANG
16/06/2018;56.0;7.0;20.0;29.0;2.0;56.0;PM10;SEDANG
17/06/2018;;;8.0;;;8.0;CO;BAIK
18/06/2018;;;;;;;;TIDAK ADA DATA
19/06/2018;;;;;;;;TIDAK ADA DATA
20/06/2018;;;;;;;;TIDAK ADA DATA
21/06/2018;41.0;5.0;;17.0;;41.0;PM10;BAIK
22/06/2018;39.0;6.0;9.0;22.0;2.0;39.0;PM10;BAIK
23/06/2018;39.0;5.0;8.0;19.0;1.0;39.0;PM10;BAIK
24/06/2018;38.0;5.0;10.0;31.0;1.0;38.0;PM10;BAIK
25/06/2018;21.0;5.0;14.0;16.0;2.0;21.0;PM10;BAIK
26/06/2018;41.0;6.0;28.0;7.0;;41.0;PM10;BAIK
27/06/2018;48.0;5.0;20.0;22.0;4.0;48.0;PM10;BAIK
28/06/2018;58.0;5.0;17.0;14.0;2.0;58.0;PM10;SEDANG
29/06/2018;60.0;5.0;18.0;19.0;3.0;60.0;PM10;SEDANG
30/06/2018;46.0;5.0;17.0;45.0;2.0;46.0;PM10;BAIK
01/07/2018;64.0;8.0;16.0;34.0;2.0;64.0;PM10;SEDANG
02/07/2018;58.0;7.0;16.0;23.0;4.0;58.0;PM10;SEDANG
03/07/2018;56.0;7.0;16.0;39.0;4.0;56.0;PM10;SEDANG
04/07/2018;68.0;7.0;15.0;21.0;4.0;68.0;PM10;SEDANG
05/07/2018;63.0;7.0;15.0;18.0;3.0;63.0;PM10;SEDANG
06/07/2018;55.0;8.0;15.0;20.0;5.0;55.0;PM10;SEDANG
07/07/2018;;;;;;;;TIDAK ADA DATA
08/07/2018;;;;;;;;TIDAK ADA DATA
09/07/2018;34.0;6.0;15.0;50.0;;50.0;O3;BAIK
10/07/2018;54.0;6.0;15.0;30.0;;54.0;PM10;SEDANG
11/07/2018;73.0;7.0;15.0;25.0;;73.0;PM10;SEDANG
12/07/2018;60.0;6.0;15.0;34.0;;60.0;PM10;SEDANG
13/07/2018;59.0;6.0;14.0;42.0;;59.0;PM10;SEDANG
14/07/2018;77.0;6.0;14.0;45.0;;77.0;PM10;SEDANG
15/07/2018;52.0;5.0;12.0;32.0;;52.0;PM10;SEDANG
16/07/2018;50.0;5.0;12.0;40.0;;50.0;PM10;BAIK
17/07/2018;65.0;5.0;17.0;65.0;;65.0;PM10;SEDANG
18/07/2018;65.0;6.0;17.0;53.0;;65.0;PM10;SEDANG
19/07/2018;67.0;5.0;17.0;25.0;;67.0;PM10;SEDANG
20/07/2018;70.0;5.0;16.0;25.0;;70.0;PM10;SEDANG
21/07/2018;65.0;4.0;12.0;28.0;;65.0;PM10;SEDANG
22/07/2018;48.0;4.0;18.0;43.0;;48.0;PM10;BAIK
23/07/2018;53.0;4.0;23.0;31.0;;53.0;PM10;SEDANG
24/07/2018;62.0;5.0;23.0;20.0;;62.0;PM10;SEDANG
25/07/2018;55.0;5.0;15.0;35.0;;55.0;PM10;SEDANG
26/07/2018;58.0;5.0;16.0;;;58.0;PM10;SEDANG
27/07/2018;73.0;12.0;15.0;;9.0;73.0;PM10;SEDANG
28/07/2018;53.0;11.0;20.0;65.0;3.0;65.0;O3;SEDANG
29/07/2018;62.0;10.0;15.0;37.0;2.0;62.0;PM10;SEDANG
30/07/2018;74.0;11.0;19.0;34.0;7.0;74.0;PM10;SEDANG
31/07/2018;79.0;10.0;18.0;38.0;2.0;79.0;PM10;SEDANG
01/08/2018;76.0;10.0;18.0;31.0;5.0;76.0;PM10;SEDANG
02/08/2018;53.0;10.0;18.0;29.0;4.0;53.0;PM10;SEDANG
03/08/2018;57.0;10.0;16.0;40.0;3.0;57.0;PM10;SEDANG
04/08/2018;56.0;10.0;13.0;49.0;3.0;56.0;PM10;SEDANG
05/08/2018;46.0;12.0;11.0;32.0;3.0;46.0;PM10;BAIK
06/08/2018;48.0;12.0;12.0;38.0;4.0;48.0;PM10;BAIK
07/08/2018;64.0;11.0;16.0;37.0;4.0;64.0;PM10;SEDANG
08/08/2018;53.0;12.0;19.0;29.0;5.0;53.0;PM10;SEDANG
09/08/2018;72.0;11.0;19.0;28.0;4.0;72.0;PM10;SEDANG
10/08/2018;60.0;11.0;18.0;28.0;4.0;60.0;PM10;SEDANG
11/08/2018;69.0;11.0;17.0;29.0;4.0;69.0;PM10;SEDANG
12/08/2018;62.0;11.0;14.0;29.0;4.0;62.0;PM10;SEDANG
13/08/2018;63.0;11.0;13.0;31.0;2.0;63.0;PM10;SEDANG
14/08/2018;74.0;12.0;13.0;48.0;2.0;74.0;PM10;SEDANG
15/08/2018;62.0;11.0;13.0;45.0;2.0;62.0;PM10;SEDANG
16/08/2018;64.0;12.0;13.0;34.0;3.0;64.0;PM10;SEDANG
17/08/2018;59.0;11.0;15.0;33.0;3.0;59.0;PM10;SEDANG
18/08/2018;60.0;11.0;11.0;27.0;3.0;60.0;PM10;SEDANG
19/08/2018;55.0;11.0;10.0;47.0;2.0;55.0;PM10;SEDANG
20/08/2018;54.0;10.0;13.0;18.0;3.0;54.0;PM10;SEDANG
21/08/2018;60.0;11.0;16.0;18.0;3.0;60.0;PM10;SEDANG
22/08/2018;62.0;10.0;16.0;17.0;4.0;62.0;PM10;SEDANG
23/08/2018;62.0;12.0;17.0;21.0;4.0;62.0;PM10;SEDANG
24/08/2018;68.0;11.0;20.0;17.0;4.0;68.0;PM10;SEDANG
25/08/2018;67.0;11.0;19.0;29.0;3.0;67.0;PM10;SEDANG
26/08/2018;62.0;10.0;13.0;22.0;3.0;62.0;PM10;SEDANG
27/08/2018;70.0;11.0;17.0;24.0;3.0;70.0;PM10;SEDANG
28/08/2018;67.0;11.0;17.0;;3.0;67.0;PM10;SEDANG
29/08/2018;55.0;10.0;16.0;34.0;3.0;55.0;PM10;SEDANG
30/08/2018;60.0;10.0;17.0;34.0;3.0;60.0;PM10;SEDANG
31/08/2018;49.0;10.0;18.0;36.0;4.0;49.0;PM10;BAIK
01/09/2018;59.0;9.0;20.0;29.0;3.0;59.0;PM10;SEDANG
02/09/2018;62.0;9.0;15.0;25.0;3.0;62.0;PM10;SEDANG
03/09/2018;50.0;9.0;23.0;31.0;6.0;50.0;PM10;BAIK
04/09/2018;50.0;10.0;22.0;37.0;3.0;50.0;PM10;BAIK
05/09/2018;52.0;14.0;15.0;31.0;3.0;52.0;PM10;SEDANG
06/09/2018;73.0;15.0;21.0;18.0;4.0;73.0;PM10;SEDANG
07/09/2018;66.0;10.0;18.0;15.0;4.0;66.0;PM10;SEDANG
08/09/2018;51.0;12.0;19.0;12.0;16.0;51.0;PM10;SEDANG
09/09/2018;67.0;10.0;21.0;26.0;3.0;67.0;PM10;SEDANG
10/09/2018;62.0;11.0;16.0;29.0;4.0;62.0;PM10;SEDANG
